Transaction-ID,Date,Location,Product_Category,Sales_Channel,Units_Sold,Unit_Price_USD,Discount_Applied_Pct,Total_Revenue_USD
TRX-10671,2025-03-27 02:42:49.553295,Busan,Tablets,Retail Store,2,1748.14,0,3496.28
TRX-14915,2025-03-27 02:42:49.553295,Incheon,Wearables,Online,9,1957.92,5,16740.22
TRX-10987,2025-03-27 02:42:49.553295,Busan,Wearables,Retail Store,1,680.34,0,680.34
TRX-11914,2025-03-27 02:42:49.553295,Busan,Laptops,Authorized Reseller,7,76.46,0,535.22
TRX-12420,2025-03-27 02:42:49.553295,Seoul,Laptops,Retail Store,3,1260.56,10,3403.51
TRX-12724,2025-03-27 02:42:49.553295,Daegu,Smartphones,Online,3,1684.01,20,4041.62
TRX-12007,2025-03-27 02:42:49.553295,Busan,Smartphones,Authorized Reseller,9,1666.19,15,12746.35
TRX-12699,2025-03-27 02:42:49.553295,Seoul,Accessories,Authorized Reseller,7,1300.08,5,8645.53
TRX-14334,2025-03-27 02:42:49.553295,Seoul,Laptops,Authorized Reseller,5,1050.54,0,5252.7
TRX-14680,2025-03-27 02:42:49.553295,Seoul,Laptops,Authorized Reseller,3,1586.37,5,4521.15
TRX-11296,2025-03-27 02:42:49.553295,Incheon,Wearables,Retail Store,5,1438.37,0,7191.85
TRX-12711,2025-03-27 02:42:49.553295,Busan,Smartphones,Online,5,1849.91,15,7862.12
TRX-11569,2025-03-27 02:42:49.553295,Seoul,Smartphones,Retail Store,7,205.53,5,1366.77
TRX-12933,2025-03-27 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,6,644.34,5,3672.74
TRX-13496,2025-03-27 02:42:49.553295,Incheon,Wearables,Online,8,801.99,0,6415.92
TRX-10383,2025-03-27 02:42:49.553295,Seoul,Smartphones,Online,9,624.97,0,5624.73
TRX-11740,2025-03-28 02:42:49.553295,Busan,Accessories,Online,6,1015.93,10,5486.02
TRX-13452,2025-03-28 02:42:49.553295,Busan,Tablets,Online,2,672.13,0,1344.26
TRX-13082,2025-03-28 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,7,1399.22,10,8815.09
TRX-12859,2025-03-28 02:42:49.553295,Incheon,Wearables,Authorized Reseller,3,1924.54,0,5773.62
TRX-13777,2025-03-28 02:42:49.553295,Busan,Laptops,Retail Store,7,496.22,0,3473.54
TRX-10006,2025-03-28 02:42:49.553295,Seoul,Wearables,Retail Store,3,245.24,15,625.36
TRX-12511,2025-03-28 02:42:49.553295,Incheon,Tablets,Retail Store,9,996.51,0,8968.59
TRX-12876,2025-03-28 02:42:49.553295,Seoul,Smartphones,Online,2,1230.56,0,2461.12
TRX-12145,2025-03-28 02:42:49.553295,Seoul,Laptops,Online,9,1268.99,0,11420.91
TRX-10044,2025-03-28 02:42:49.553295,Incheon,Smartphones,Online,5,917.37,20,3669.48
TRX-11937,2025-03-28 02:42:49.553295,Seoul,Wearables,Retail Store,5,1263.53,0,6317.65
TRX-13730,2025-03-28 02:42:49.553295,Daegu,Accessories,Authorized Reseller,7,594.43,15,3536.86
TRX-13005,2025-03-28 02:42:49.553295,Busan,Laptops,Authorized Reseller,1,1315.62,0,1315.62
TRX-13639,2025-03-28 02:42:49.553295,Incheon,Accessories,Online,4,487.23,20,1559.14
TRX-14498,2025-03-28 02:42:49.553295,Seoul,Accessories,Retail Store,2,591.96,0,1183.92
TRX-13195,2025-03-28 02:42:49.553295,Daegu,Accessories,Retail Store,9,604.77,0,5442.93
TRX-12911,2025-03-29 02:42:49.553295,Busan,Smartphones,Online,3,1341.39,0,4024.17
TRX-14153,2025-03-29 02:42:49.553295,Seoul,Laptops,Retail Store,8,1214.4,0,9715.2
TRX-13547,2025-03-29 02:42:49.553295,Incheon,Tablets,Retail Store,2,951.96,0,1903.92
TRX-12640,2025-03-29 02:42:49.553295,Busan,Tablets,Authorized Reseller,1,451.39,0,451.39
TRX-10846,2025-03-29 02:42:49.553295,Seoul,Accessories,Retail Store,2,1630.3,0,3260.6
TRX-10307,2025-03-29 02:42:49.553295,Seoul,Tablets,Retail Store,7,1914.99,0,13404.93
TRX-11863,2025-03-29 02:42:49.553295,Busan,Smartphones,Authorized Reseller,8,1602.07,5,12175.73
TRX-11734,2025-03-29 02:42:49.553295,Daegu,Smartphones,Online,8,1237.26,5,9403.18
TRX-14792,2025-03-29 02:42:49.553295,Seoul,Accessories,Retail Store,8,116.72,0,933.76
TRX-14662,2025-03-29 02:42:49.553295,Incheon,Accessories,Authorized Reseller,1,930.08,15,790.57
TRX-14250,2025-03-29 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,2,1431.66,15,2433.82
TRX-10025,2025-03-29 02:42:49.553295,Busan,Laptops,Authorized Reseller,2,461.63,20,738.61
TRX-13660,2025-03-29 02:42:49.553295,Daegu,Wearables,Authorized Reseller,6,1915.13,5,10916.24
TRX-14328,2025-03-29 02:42:49.553295,Seoul,Wearables,Retail Store,6,961.5,20,4615.2
TRX-11702,2025-03-29 02:42:49.553295,Incheon,Smartphones,Retail Store,8,1262.24,0,10097.92
TRX-12661,2025-03-30 02:42:49.553295,Seoul,Laptops,Authorized Reseller,7,721.41,0,5049.87
TRX-14512,2025-03-30 02:42:49.553295,Incheon,Smartphones,Online,7,1283.25,20,7186.2
TRX-10747,2025-03-30 02:42:49.553295,Incheon,Laptops,Retail Store,6,164.06,0,984.36
TRX-11062,2025-03-30 02:42:49.553295,Incheon,Tablets,Online,5,1832.43,0,9162.15
TRX-13718,2025-03-30 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,5,787.5,15,3346.88
TRX-13368,2025-03-30 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,780.41,20,3745.97
TRX-11657,2025-03-30 02:42:49.553295,Incheon,Accessories,Retail Store,3,1135.76,0,3407.28
TRX-10482,2025-03-30 02:42:49.553295,Daegu,Smartphones,Retail Store,6,1859.87,0,11159.22
TRX-13595,2025-03-30 02:42:49.553295,Daejeon,Wearables,Online,1,1127.45,5,1071.08
TRX-13648,2025-03-30 02:42:49.553295,Incheon,Tablets,Retail Store,7,684.67,0,4792.69
TRX-11129,2025-03-30 02:42:49.553295,Daegu,Smartphones,Online,8,960.47,5,7299.57
TRX-13807,2025-03-31 02:42:49.553295,Seoul,Smartphones,Retail Store,3,397.68,0,1193.04
TRX-12712,2025-03-31 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,59.63,0,357.78
TRX-14103,2025-03-31 02:42:49.553295,Busan,Laptops,Retail Store,8,1108.35,0,8866.8
TRX-11772,2025-03-31 02:42:49.553295,Busan,Tablets,Online,7,588.44,0,4119.08
TRX-14102,2025-03-31 02:42:49.553295,Seoul,Accessories,Authorized Reseller,2,1104.08,0,2208.16
TRX-11909,2025-03-31 02:42:49.553295,Daejeon,Wearables,Online,4,1635.85,0,6543.4
TRX-12738,2025-03-31 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,1,1378.98,0,1378.98
TRX-13723,2025-03-31 02:42:49.553295,Seoul,Laptops,Retail Store,9,1141.68,10,9247.61
TRX-11190,2025-04-01 02:42:49.553295,Seoul,Smartphones,Retail Store,7,711.67,0,4981.69
TRX-12408,2025-04-01 02:42:49.553295,Seoul,Accessories,Retail Store,8,874.88,0,6999.04
TRX-11414,2025-04-01 02:42:49.553295,Daegu,Wearables,Online,3,271.64,15,692.68
TRX-12405,2025-04-01 02:42:49.553295,Seoul,Laptops,Retail Store,1,970.91,5,922.36
TRX-13017,2025-04-01 02:42:49.553295,Busan,Laptops,Online,3,1589.93,10,4292.81
TRX-11873,2025-04-01 02:42:49.553295,Busan,Tablets,Authorized Reseller,9,748.33,5,6398.22
TRX-14634,2025-04-01 02:42:49.553295,Busan,Laptops,Online,1,722.0,5,685.9
TRX-13885,2025-04-01 02:42:49.553295,Incheon,Wearables,Online,4,1835.08,0,7340.32
TRX-12392,2025-04-01 02:42:49.553295,Incheon,Tablets,Retail Store,7,1268.93,0,8882.51
TRX-14626,2025-04-01 02:42:49.553295,Daejeon,Smartphones,Authorized Reseller,7,1814.17,5,12064.23
TRX-14368,2025-04-01 02:42:49.553295,Seoul,Laptops,Online,8,1987.66,15,13516.09
TRX-11599,2025-04-01 02:42:49.553295,Seoul,Wearables,Authorized Reseller,1,1269.52,5,1206.04
TRX-11177,2025-04-01 02:42:49.553295,Busan,Tablets,Retail Store,2,1943.84,0,3887.68
TRX-11444,2025-04-01 02:42:49.553295,Seoul,Smartphones,Online,2,1339.56,0,2679.12
TRX-10580,2025-04-01 02:42:49.553295,Busan,Smartphones,Online,1,332.02,0,332.02
TRX-14145,2025-04-01 02:42:49.553295,Seoul,Tablets,Authorized Reseller,6,1275.74,15,6506.27
TRX-13578,2025-04-01 02:42:49.553295,Busan,Tablets,Retail Store,2,919.62,10,1655.32
TRX-10914,2025-04-01 02:42:49.553295,Seoul,Smartphones,Online,9,707.52,0,6367.68
TRX-14852,2025-04-01 02:42:49.553295,Daejeon,Wearables,Retail Store,7,692.23,20,3876.49
TRX-10918,2025-04-01 02:42:49.553295,Daegu,Wearables,Online,1,1064.54,0,1064.54
TRX-10977,2025-04-02 02:42:49.553295,Busan,Tablets,Retail Store,4,1224.08,5,4651.5
TRX-10872,2025-04-02 02:42:49.553295,Daejeon,Tablets,Authorized Reseller,8,399.69,0,3197.52
TRX-12061,2025-04-02 02:42:49.553295,Busan,Accessories,Authorized Reseller,3,1940.77,10,5240.08
TRX-10375,2025-04-02 02:42:49.553295,Seoul,Tablets,Retail Store,1,1108.51,0,1108.51
TRX-14929,2025-04-02 02:42:49.553295,Daegu,Accessories,Retail Store,6,624.72,0,3748.32
TRX-11720,2025-04-02 02:42:49.553295,Daegu,Smartphones,Retail Store,3,1583.04,5,4511.66
TRX-12202,2025-04-02 02:42:49.553295,Busan,Smartphones,Authorized Reseller,8,1874.33,0,14994.64
TRX-11450,2025-04-02 02:42:49.553295,Busan,Accessories,Online,2,1978.84,15,3364.03
TRX-13191,2025-04-02 02:42:49.553295,Seoul,Accessories,Online,3,851.38,10,2298.73
TRX-13884,2025-04-02 02:42:49.553295,Seoul,Smartphones,Online,3,115.28,0,345.84
TRX-12948,2025-04-02 02:42:49.553295,Busan,Smartphones,Authorized Reseller,4,379.29,5,1441.3
TRX-13629,2025-04-03 02:42:49.553295,Incheon,Wearables,Online,8,1725.23,5,13111.75
TRX-14818,2025-04-03 02:42:49.553295,Daegu,Laptops,Online,7,613.62,15,3651.04
TRX-12282,2025-04-03 02:42:49.553295,Seoul,Tablets,Retail Store,1,438.14,20,350.51
TRX-12163,2025-04-03 02:42:49.553295,Busan,Smartphones,Authorized Reseller,6,1288.15,0,7728.9
TRX-11758,2025-04-03 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,644.49,0,2577.96
TRX-10316,2025-04-03 02:42:49.553295,Busan,Tablets,Online,4,1974.67,20,6318.94
TRX-11766,2025-04-03 02:42:49.553295,Incheon,Smartphones,Online,2,296.3,10,533.34
TRX-11352,2025-04-03 02:42:49.553295,Seoul,Laptops,Retail Store,6,899.44,0,5396.64
TRX-11735,2025-04-03 02:42:49.553295,Seoul,Laptops,Online,3,1968.17,0,5904.51
TRX-13204,2025-04-04 02:42:49.553295,Seoul,Tablets,Online,2,1727.89,5,3282.99
TRX-12897,2025-04-04 02:42:49.553295,Daejeon,Tablets,Authorized Reseller,8,1143.47,0,9147.76
TRX-13325,2025-04-04 02:42:49.553295,Busan,Tablets,Retail Store,7,969.36,5,6446.24
TRX-11963,2025-04-04 02:42:49.553295,Daegu,Accessories,Retail Store,4,809.43,0,3237.72
TRX-10906,2025-04-04 02:42:49.553295,Daegu,Tablets,Retail Store,2,1241.1,5,2358.09
TRX-13739,2025-04-04 02:42:49.553295,Seoul,Accessories,Authorized Reseller,4,733.74,0,2934.96
TRX-13770,2025-04-04 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,884.28,0,3537.12
TRX-13773,2025-04-04 02:42:49.553295,Seoul,Accessories,Retail Store,9,1074.39,5,9186.03
TRX-13876,2025-04-04 02:42:49.553295,Busan,Wearables,Authorized Reseller,4,839.61,0,3358.44
TRX-10886,2025-04-04 02:42:49.553295,Seoul,Accessories,Retail Store,1,1276.32,0,1276.32
TRX-10696,2025-04-04 02:42:49.553295,Incheon,Laptops,Authorized Reseller,7,322.24,0,2255.68
TRX-12559,2025-04-04 02:42:49.553295,Busan,Accessories,Online,5,667.56,10,3004.02
TRX-14868,2025-04-04 02:42:49.553295,Busan,Wearables,Authorized Reseller,5,1525.0,20,6100.0
TRX-14788,2025-04-04 02:42:49.553295,Seoul,Laptops,Retail Store,7,1856.42,5,12345.19
TRX-10109,2025-04-04 02:42:49.553295,Busan,Accessories,Online,8,246.04,0,1968.32
TRX-10164,2025-04-04 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,9,613.46,0,5521.14
TRX-14576,2025-04-04 02:42:49.553295,Busan,Smartphones,Retail Store,6,1655.28,0,9931.68
TRX-11715,2025-04-05 02:42:49.553295,Busan,Wearables,Authorized Reseller,8,538.75,0,4310.0
TRX-13808,2025-04-05 02:42:49.553295,Incheon,Accessories,Retail Store,7,201.64,0,1411.48
TRX-11152,2025-04-05 02:42:49.553295,Seoul,Accessories,Authorized Reseller,1,1253.25,15,1065.26
TRX-14855,2025-04-05 02:42:49.553295,Seoul,Tablets,Online,3,933.01,0,2799.03
TRX-14295,2025-04-05 02:42:49.553295,Seoul,Tablets,Retail Store,5,269.31,0,1346.55
TRX-12522,2025-04-05 02:42:49.553295,Busan,Accessories,Retail Store,5,1116.5,20,4466.0
TRX-14936,2025-04-05 02:42:49.553295,Seoul,Tablets,Online,4,529.81,0,2119.24
TRX-11375,2025-04-05 02:42:49.553295,Busan,Accessories,Online,5,1173.87,0,5869.35
TRX-11591,2025-04-05 02:42:49.553295,Busan,Laptops,Online,7,1276.61,0,8936.27
TRX-12645,2025-04-05 02:42:49.553295,Seoul,Smartphones,Online,8,1214.54,10,8744.69
TRX-14724,2025-04-05 02:42:49.553295,Busan,Accessories,Retail Store,6,1307.8,0,7846.8
TRX-10614,2025-04-05 02:42:49.553295,Incheon,Accessories,Online,3,1312.39,5,3740.31
TRX-14630,2025-04-05 02:42:49.553295,Seoul,Laptops,Retail Store,7,849.36,0,5945.52
TRX-11505,2025-04-05 02:42:49.553295,Daejeon,Tablets,Retail Store,1,100.12,0,100.12
TRX-11330,2025-04-05 02:42:49.553295,Seoul,Smartphones,Online,4,471.7,15,1603.78
TRX-10149,2025-04-05 02:42:49.553295,Seoul,Accessories,Online,9,1348.89,5,11533.01
TRX-13573,2025-04-06 02:42:49.553295,Seoul,Smartphones,Retail Store,6,720.75,0,4324.5
TRX-14142,2025-04-06 02:42:49.553295,Incheon,Accessories,Authorized Reseller,5,578.91,0,2894.55
TRX-12323,2025-04-06 02:42:49.553295,Seoul,Accessories,Online,4,325.31,5,1236.18
TRX-13661,2025-04-06 02:42:49.553295,Busan,Wearables,Online,2,1425.3,15,2423.01
TRX-12662,2025-04-06 02:42:49.553295,Seoul,Wearables,Authorized Reseller,4,1584.83,0,6339.32
TRX-12751,2025-04-06 02:42:49.553295,Busan,Laptops,Online,6,1851.78,0,11110.68
TRX-13109,2025-04-06 02:42:49.553295,Daegu,Smartphones,Authorized Reseller,5,1431.29,0,7156.45
TRX-13417,2025-04-06 02:42:49.553295,Busan,Accessories,Retail Store,6,754.82,0,4528.92
TRX-13357,2025-04-06 02:42:49.553295,Daejeon,Wearables,Retail Store,2,1122.0,5,2131.8
TRX-14654,2025-04-06 02:42:49.553295,Busan,Accessories,Retail Store,8,702.21,0,5617.68
TRX-10801,2025-04-06 02:42:49.553295,Seoul,Smartphones,Retail Store,6,1035.35,0,6212.1
TRX-12418,2025-04-07 02:42:49.553295,Incheon,Tablets,Online,3,422.69,5,1204.67
TRX-13752,2025-04-07 02:42:49.553295,Busan,Wearables,Authorized Reseller,9,284.04,0,2556.36
TRX-10959,2025-04-07 02:42:49.553295,Incheon,Smartphones,Online,9,1120.06,0,10080.54
TRX-11656,2025-04-07 02:42:49.553295,Seoul,Accessories,Retail Store,2,974.36,0,1948.72
TRX-12830,2025-04-07 02:42:49.553295,Busan,Tablets,Online,7,1175.69,0,8229.83
TRX-13645,2025-04-07 02:42:49.553295,Busan,Smartphones,Retail Store,1,678.56,15,576.78
TRX-13398,2025-04-07 02:42:49.553295,Busan,Wearables,Online,6,1135.6,5,6472.92
TRX-14162,2025-04-08 02:42:49.553295,Busan,Wearables,Authorized Reseller,1,370.5,5,351.98
TRX-13649,2025-04-08 02:42:49.553295,Incheon,Laptops,Retail Store,6,902.11,0,5412.66
TRX-12617,2025-04-08 02:42:49.553295,Busan,Laptops,Online,2,1690.68,10,3043.22
TRX-12997,2025-04-08 02:42:49.553295,Daejeon,Laptops,Authorized Reseller,9,796.79,15,6095.44
TRX-14218,2025-04-08 02:42:49.553295,Seoul,Wearables,Online,1,1686.68,0,1686.68
TRX-11800,2025-04-08 02:42:49.553295,Daejeon,Smartphones,Authorized Reseller,4,369.25,0,1477.0
TRX-11220,2025-04-08 02:42:49.553295,Daegu,Smartphones,Authorized Reseller,7,1749.69,0,12247.83
TRX-12931,2025-04-08 02:42:49.553295,Seoul,Accessories,Online,1,1762.21,0,1762.21
TRX-14523,2025-04-08 02:42:49.553295,Seoul,Tablets,Retail Store,6,1234.49,0,7406.94
TRX-11716,2025-04-09 02:42:49.553295,Seoul,Tablets,Retail Store,1,1874.36,0,1874.36
TRX-13834,2025-04-09 02:42:49.553295,Seoul,Accessories,Authorized Reseller,8,1261.22,10,9080.78
TRX-10507,2025-04-09 02:42:49.553295,Seoul,Accessories,Authorized Reseller,2,183.78,0,367.56
TRX-10114,2025-04-09 02:42:49.553295,Busan,Tablets,Online,2,1715.2,0,3430.4
TRX-14276,2025-04-09 02:42:49.553295,Seoul,Tablets,Online,8,1268.69,0,10149.52
TRX-10305,2025-04-09 02:42:49.553295,Incheon,Wearables,Online,1,968.18,0,968.18
TRX-10927,2025-04-10 02:42:49.553295,Busan,Wearables,Authorized Reseller,7,140.24,0,981.68
TRX-14021,2025-04-10 02:42:49.553295,Busan,Wearables,Authorized Reseller,9,1017.74,10,8243.69
TRX-10761,2025-04-10 02:42:49.553295,Seoul,Smartphones,Retail Store,4,1621.99,0,6487.96
TRX-10814,2025-04-10 02:42:49.553295,Daegu,Smartphones,Online,2,584.11,5,1109.81
TRX-11495,2025-04-10 02:42:49.553295,Seoul,Smartphones,Retail Store,3,1528.46,5,4356.11
TRX-12501,2025-04-10 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,8,660.9,20,4229.76
TRX-10854,2025-04-10 02:42:49.553295,Seoul,Tablets,Authorized Reseller,6,568.19,0,3409.14
TRX-11343,2025-04-10 02:42:49.553295,Incheon,Tablets,Authorized Reseller,9,67.15,0,604.35
TRX-13045,2025-04-10 02:42:49.553295,Busan,Tablets,Retail Store,6,145.07,0,870.42
TRX-10123,2025-04-11 02:42:49.553295,Busan,Accessories,Retail Store,2,1406.05,0,2812.1
TRX-13165,2025-04-11 02:42:49.553295,Seoul,Tablets,Retail Store,4,903.04,0,3612.16
TRX-13424,2025-04-11 02:42:49.553295,Incheon,Accessories,Authorized Reseller,4,1776.25,0,7105.0
TRX-10523,2025-04-11 02:42:49.553295,Seoul,Tablets,Retail Store,5,1120.8,20,4483.2
TRX-10708,2025-04-11 02:42:49.553295,Incheon,Tablets,Online,7,1681.45,0,11770.15
TRX-13591,2025-04-11 02:42:49.553295,Busan,Laptops,Online,6,1056.73,5,6023.36
TRX-14539,2025-04-11 02:42:49.553295,Incheon,Tablets,Retail Store,5,1629.87,0,8149.35
TRX-13178,2025-04-11 02:42:49.553295,Incheon,Wearables,Online,1,1561.44,10,1405.3
TRX-13107,2025-04-11 02:42:49.553295,Incheon,Accessories,Retail Store,7,1688.66,15,10047.53
TRX-12802,2025-04-11 02:42:49.553295,Seoul,Tablets,Authorized Reseller,4,1435.05,0,5740.2
TRX-11027,2025-04-11 02:42:49.553295,Seoul,Laptops,Authorized Reseller,9,1393.02,0,12537.18
TRX-10058,2025-04-11 02:42:49.553295,Busan,Wearables,Retail Store,4,1163.49,15,3955.87
TRX-12012,2025-04-11 02:42:49.553295,Seoul,Laptops,Retail Store,3,1495.44,0,4486.32
TRX-13561,2025-04-11 02:42:49.553295,Busan,Wearables,Online,1,547.59,15,465.45
TRX-10326,2025-04-11 02:42:49.553295,Daegu,Laptops,Retail Store,4,215.17,5,817.65
TRX-11900,2025-04-11 02:42:49.553295,Busan,Wearables,Online,9,543.26,5,4644.87
TRX-10381,2025-04-12 02:42:49.553295,Seoul,Accessories,Authorized Reseller,8,131.68,20,842.75
TRX-12308,2025-04-12 02:42:49.553295,Seoul,Laptops,Retail Store,7,723.63,5,4812.14
TRX-10962,2025-04-12 02:42:49.553295,Busan,Accessories,Retail Store,3,648.61,0,1945.83
TRX-12267,2025-04-12 02:42:49.553295,Seoul,Wearables,Online,7,1045.32,0,7317.24
TRX-10150,2025-04-12 02:42:49.553295,Incheon,Smartphones,Retail Store,2,1829.6,0,3659.2
TRX-13996,2025-04-12 02:42:49.553295,Seoul,Tablets,Retail Store,2,1132.6,0,2265.2
TRX-11396,2025-04-12 02:42:49.553295,Busan,Accessories,Authorized Reseller,3,472.12,0,1416.36
TRX-12833,2025-04-12 02:42:49.553295,Seoul,Accessories,Authorized Reseller,5,207.7,5,986.58
TRX-11285,2025-04-12 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,749.74,5,2849.01
TRX-14526,2025-04-12 02:42:49.553295,Busan,Accessories,Authorized Reseller,5,982.35,0,4911.75
TRX-10545,2025-04-12 02:42:49.553295,Seoul,Wearables,Authorized Reseller,5,954.02,0,4770.1
TRX-12189,2025-04-12 02:42:49.553295,Seoul,Laptops,Retail Store,4,1705.0,20,5456.0
TRX-13579,2025-04-13 02:42:49.553295,Seoul,Tablets,Online,6,884.16,0,5304.96
TRX-10551,2025-04-13 02:42:49.553295,Seoul,Smartphones,Retail Store,4,638.28,0,2553.12
TRX-11892,2025-04-13 02:42:49.553295,Daejeon,Wearables,Online,2,1341.85,5,2549.52
TRX-10337,2025-04-13 02:42:49.553295,Seoul,Accessories,Online,8,1909.13,0,15273.04
TRX-10267,2025-04-13 02:42:49.553295,Daejeon,Accessories,Retail Store,4,859.93,0,3439.72
TRX-13581,2025-04-13 02:42:49.553295,Daejeon,Laptops,Authorized Reseller,4,1481.59,0,5926.36
TRX-11608,2025-04-13 02:42:49.553295,Busan,Tablets,Authorized Reseller,1,1051.52,0,1051.52
TRX-13420,2025-04-13 02:42:49.553295,Daegu,Laptops,Online,6,1920.95,0,11525.7
TRX-14450,2025-04-13 02:42:49.553295,Busan,Laptops,Online,5,917.94,10,4130.73
TRX-14466,2025-04-13 02:42:49.553295,Incheon,Smartphones,Online,3,1032.3,0,3096.9
TRX-13257,2025-04-13 02:42:49.553295,Seoul,Wearables,Retail Store,5,1213.93,15,5159.2
TRX-11691,2025-04-13 02:42:49.553295,Seoul,Laptops,Authorized Reseller,3,207.01,5,589.98
TRX-11126,2025-04-14 02:42:49.553295,Busan,Accessories,Online,6,1408.17,5,8026.57
TRX-12720,2025-04-14 02:42:49.553295,Busan,Wearables,Authorized Reseller,4,1092.04,0,4368.16
TRX-10995,2025-04-14 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,3,862.73,0,2588.19
TRX-11083,2025-04-14 02:42:49.553295,Daegu,Accessories,Online,6,1850.64,5,10548.65
TRX-14493,2025-04-14 02:42:49.553295,Seoul,Wearables,Online,2,1420.88,0,2841.76
TRX-11017,2025-04-14 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,4,1069.98,0,4279.92
TRX-13197,2025-04-14 02:42:49.553295,Seoul,Accessories,Online,2,1327.48,0,2654.96
TRX-14816,2025-04-14 02:42:49.553295,Daegu,Laptops,Authorized Reseller,7,1007.54,10,6347.5
TRX-13102,2025-04-14 02:42:49.553295,Daejeon,Smartphones,Online,7,1091.99,0,7643.93
TRX-12343,2025-04-14 02:42:49.553295,Incheon,Wearables,Retail Store,9,174.0,20,1252.8
TRX-12568,2025-04-14 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,7,529.81,20,2966.94
TRX-11603,2025-04-14 02:42:49.553295,Seoul,Laptops,Online,1,1696.07,5,1611.27
TRX-14429,2025-04-14 02:42:49.553295,Busan,Tablets,Retail Store,3,676.12,15,1724.11
TRX-10310,2025-04-14 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,1702.74,20,8173.15
TRX-14136,2025-04-14 02:42:49.553295,Incheon,Tablets,Retail Store,8,741.44,15,5041.79
TRX-12620,2025-04-15 02:42:49.553295,Seoul,Smartphones,Retail Store,6,1833.9,10,9903.06
TRX-13267,2025-04-15 02:42:49.553295,Seoul,Tablets,Authorized Reseller,9,1578.09,0,14202.81
TRX-11071,2025-04-15 02:42:49.553295,Daegu,Smartphones,Retail Store,9,1039.02,10,8416.06
TRX-12032,2025-04-15 02:42:49.553295,Incheon,Smartphones,Online,6,1936.05,5,11035.48
TRX-10908,2025-04-15 02:42:49.553295,Seoul,Accessories,Online,5,1564.19,0,7820.95
TRX-10249,2025-04-15 02:42:49.553295,Daegu,Accessories,Online,9,205.89,0,1853.01
TRX-11661,2025-04-15 02:42:49.553295,Incheon,Laptops,Retail Store,9,1743.88,0,15694.92
TRX-11503,2025-04-15 02:42:49.553295,Daejeon,Wearables,Retail Store,3,1493.77,0,4481.31
TRX-11415,2025-04-15 02:42:49.553295,Daegu,Laptops,Online,8,1545.32,0,12362.56
TRX-14151,2025-04-15 02:42:49.553295,Incheon,Tablets,Retail Store,2,1414.95,0,2829.9
TRX-10476,2025-04-15 02:42:49.553295,Seoul,Accessories,Authorized Reseller,6,1382.77,0,8296.62
TRX-11725,2025-04-15 02:42:49.553295,Daegu,Tablets,Authorized Reseller,8,801.24,15,5448.43
TRX-11484,2025-04-15 02:42:49.553295,Busan,Wearables,Authorized Reseller,2,485.71,5,922.85
TRX-12183,2025-04-15 02:42:49.553295,Seoul,Wearables,Online,2,952.47,5,1809.69
